n,instance,distribution,opt_value,opt_type,timestamp,christofides_cost,christofides_time,christofides_ratio,2opt_cost,2opt_time,2opt_ratio,2opt_iterations,hybrid_cost,hybrid_time,hybrid_ratio,hybrid_iterations,lp_objective,lp_time,lp_status
8,3,clustered,257.9285841193388,LP_subtour,2025-12-02T00:54:16.071468,268.4112522140223,0.0004901885986328125,1.0406417463596564,257.9285841193388,4.863739013671875e-05,1.0,4,257.9285841193388,0.0005106925964355469,1.0,2,257.9285841193388,0.003223419189453125,Optimal
8,4,clustered,222.40454679573074,LP_subtour,2025-12-02T00:54:16.079841,222.40454679573077,0.000461578369140625,1.0000000000000002,222.40454679573077,1.6927719116210938e-05,1.0000000000000002,1,222.40454679573077,0.0004699230194091797,1.0000000000000002,1,222.40454679573074,0.0033719539642333984,Optimal
8,5,clustered,161.19075045749716,LP_subtour,2025-12-02T00:54:16.098669,163.11344756260254,0.0008461475372314453,1.0119280858216015,161.19075045749716,6.985664367675781e-05,1.0,2,161.1907504574972,0.0008947849273681641,1.0000000000000002,2,97.78636910678371,0.005717277526855469,Optimal
8,6,clustered,132.86988454869072,LP_subtour,2025-12-02T00:54:16.116422,136.23833416460266,0.0009331703186035156,1.025351490500299,132.8698845486907,3.170967102050781e-05,0.9999999999999998,1,132.86988454869072,0.0009694099426269531,1.0,2,106.62019804823765,0.00415802001953125,Optimal
8,7,clustered,146.36800440428425,LP_subtour,2025-12-02T00:54:16.149581,152.0153587836094,0.0007195472717285156,1.0385832573335259,146.36800440428422,8.273124694824219e-05,0.9999999999999998,2,146.36800440428425,0.0007843971252441406,1.0,2,125.9388266688172,0.005915641784667969,Optimal
8,8,clustered,157.6545155720973,LP_subtour,2025-12-02T00:54:16.173213,158.01462292661657,0.0014836788177490234,1.0022841550285604,157.6545155720973,0.0001609325408935547,1.0,4,157.6545155720973,0.0015447139739990234,1.0,2,153.2311689960117,0.008221149444580078,Optimal
8,9,clustered,268.6889158794416,LP_subtour,2025-12-02T00:54:16.200129,268.68891587944154,0.001308441162109375,0.9999999999999998,268.68891587944154,0.00012683868408203125,0.9999999999999998,2,268.68891587944154,0.0013554096221923828,0.9999999999999998,1,232.2661285876844,0.00918722152709961,Optimal
10,0,uniform,293.53647457992713,LP_subtour,2025-12-02T00:54:16.231111,312.432370907757,0.0007157325744628906,1.0643732481793662,293.53647457992713,0.00010466575622558594,1.0,3,299.2665332803746,0.0008263587951660156,1.019520772362779,4,236.9467502081653,0.0050506591796875,Optimal
10,1,uniform,213.2356183759805,LP_subtour,2025-12-02T00:54:16.250227,233.57268705393847,0.0012047290802001953,1.09537369428638,213.2356183759805,0.00013828277587890625,1.0,2,213.2356183759805,0.0014061927795410156,1.0,4,207.23238552840445,0.007955074310302734,Optimal
10,2,uniform,242.84756497702867,LP_subtour,2025-12-02T00:54:16.265870,255.41942378926538,0.0005741119384765625,1.051768519126086,242.8475649770287,6.103515625e-05,1.0000000000000002,2,242.8475649770287,0.0006175041198730469,1.0000000000000002,2,242.84756497702867,0.0032722949981689453,Optimal
10,3,uniform,253.33036045438786,LP_subtour,2025-12-02T00:54:16.273901,290.860878381048,0.0007143020629882812,1.1481485198195085,253.3303604543879,0.00010323524475097656,1.0000000000000002,5,253.33036045438786,0.0007686614990234375,1.0,3,253.33036045438786,0.0034706592559814453,Optimal
10,4,uniform,330.502200054735,LP_subtour,2025-12-02T00:54:16.282189,347.0909073528113,0.0003886222839355469,1.0501924262390054,330.50220005473506,6.079673767089844e-05,1.0000000000000002,3,330.502200054735,0.00042319297790527344,1.0,2,330.502200054735,0.002849578857421875,Optimal
10,5,uniform,327.67704025119883,LP_subtour,2025-12-02T00:54:16.289160,373.0916671287919,0.0004661083221435547,1.1385956942322784,328.8164202203513,7.867813110351562e-05,1.0034771431293417,4,328.8164202203513,0.0005025863647460938,1.0034771431293417,2,327.67704025119883,0.003130197525024414,Optimal
