n,instance,distribution,opt_value,opt_type,timestamp,christofides_cost,christofides_time,christofides_ratio,2opt_cost,2opt_time,2opt_ratio,2opt_iterations,hybrid_cost,hybrid_time,hybrid_ratio,hybrid_iterations,lp_objective,lp_time,lp_status
5,9,clustered,209.33195293857278,LP_subtour,2025-12-01T23:38:30.032926,225.3769507820945,0.0007789134979248047,1.0766485843096778,209.3319529385728,2.2649765014648438e-05,1.0000000000000002,1,209.3319529385728,0.00080108642578125,1.0000000000000002,2,209.33195293857278,0.0043408870697021484,Optimal
8,0,uniform,265.3566942012774,LP_subtour,2025-12-01T23:38:30.046594,281.8515408730309,0.001239776611328125,1.062161034683534,265.3566942012774,0.00016951560974121094,1.0,4,265.35669420127743,0.0013129711151123047,1.0000000000000002,2,265.3566942012774,0.008943796157836914,Optimal
8,1,uniform,295.2453563171348,LP_subtour,2025-12-01T23:38:30.063813,295.7036014950203,0.0005934238433837891,1.0015520825919215,295.2453563171348,0.00010919570922851562,1.0,4,295.2453563171348,0.0006270408630371094,1.0,2,295.2453563171348,0.0026917457580566406,Optimal
8,2,uniform,290.05148345386925,LP_subtour,2025-12-01T23:38:30.072535,329.19907562971053,0.0005354881286621094,1.134967736450372,314.0384481324328,4.6253204345703125e-05,1.082698989823917,3,290.0514834538693,0.0005698204040527344,1.0000000000000002,3,286.98629356618204,0.00290679931640625,Optimal
8,3,uniform,291.2428287114987,LP_subtour,2025-12-01T23:38:30.085435,305.5222433909501,0.0005776882171630859,1.0490292404541792,299.9681161212261,2.1696090698242188e-05,1.029958806018776,1,291.24282871149865,0.0006124973297119141,0.9999999999999998,3,273.0979488822501,0.0026907920837402344,Optimal
8,4,uniform,299.54632025144105,LP_subtour,2025-12-01T23:38:30.092003,299.5463202514411,0.000431060791015625,1.0000000000000002,299.5463202514411,3.4809112548828125e-05,1.0000000000000002,2,299.5463202514411,0.00044345855712890625,1.0000000000000002,1,299.54632025144105,0.0031554698944091797,Optimal
8,5,uniform,297.3150404195537,LP_subtour,2025-12-01T23:38:30.101672,316.35826838835777,0.00042366981506347656,1.0640506714424247,297.3150404195537,4.410743713378906e-05,1.0,3,316.35826838835777,0.00043582916259765625,1.0640506714424247,1,292.6293552179613,0.002791881561279297,Optimal
8,6,uniform,218.85000290408993,LP_subtour,2025-12-01T23:38:30.108892,229.29994919764388,0.0005860328674316406,1.0477493541461527,218.85000290408993,5.7220458984375e-05,1.0,2,218.85000290408993,0.000621795654296875,1.0,2,218.85000290408993,0.0038826465606689453,Optimal
8,7,uniform,335.61298831307397,LP_subtour,2025-12-01T23:38:30.117541,349.67849722087055,0.0007836818695068359,1.041909906343302,335.61298831307397,6.890296936035156e-05,1.0,3,335.61298831307397,0.0008263587951660156,1.0,2,335.61298831307397,0.0038518905639648438,Optimal
8,8,uniform,226.68875773409886,LP_subtour,2025-12-01T23:38:30.126922,230.75280316931,0.0006518363952636719,1.0179278649538421,226.68875773409889,5.316734313964844e-05,1.0000000000000002,2,226.68875773409886,0.0006914138793945312,1.0,2,226.68875773409886,0.0035924911499023438,Optimal
8,9,uniform,356.4050758922571,LP_subtour,2025-12-01T23:38:30.135326,375.40437019629644,0.0007381439208984375,1.0533081473558557,356.4050758922572,4.458427429199219e-05,1.0000000000000002,2,356.4050758922572,0.0007677078247070312,1.0000000000000002,2,356.4050758922571,0.0033631324768066406,Optimal
8,0,clustered,214.7614602324964,LP_subtour,2025-12-01T23:38:30.142663,214.76146023249638,0.0002918243408203125,0.9999999999999999,214.76146023249638,1.7642974853515625e-05,0.9999999999999999,2,214.76146023249638,0.00029754638671875,0.9999999999999999,1,214.7614602324964,0.002500295639038086,Optimal
8,1,clustered,217.70128629369242,LP_subtour,2025-12-01T23:38:30.148785,248.0559784505969,0.0003027915954589844,1.1394327643795092,217.7012862936924,1.9311904907226562e-05,0.9999999999999999,2,217.70128629369242,0.00031280517578125,1.0,2,217.70128629369242,0.002939462661743164,Optimal
8,2,clustered,172.954987896522,LP_subtour,2025-12-01T23:38:30.155198,174.12360728688708,0.0002956390380859375,1.0067567833953668,172.95498789652203,2.1696090698242188e-05,1.0000000000000002,2,172.95498789652197,0.000308990478515625,0.9999999999999999,2,172.954987896522,0.0030303001403808594,Optimal
8,3,clustered,257.9285841193388,LP_subtour,2025-12-01T23:38:30.161781,268.4112522140223,0.0003819465637207031,1.0406417463596564,257.9285841193388,3.4332275390625e-05,1.0,4,257.9285841193388,0.0003952980041503906,1.0,2,257.9285841193388,0.0030121803283691406,Optimal
8,4,clustered,222.40454679573074,LP_subtour,2025-12-01T23:38:30.168630,222.40454679573077,0.0003275871276855469,1.0000000000000002,222.40454679573077,1.33514404296875e-05,1.0000000000000002,1,222.40454679573077,0.00033354759216308594,1.0000000000000002,1,222.40454679573074,0.0030972957611083984,Optimal
8,5,clustered,161.19075045749716,LP_subtour,2025-12-01T23:38:30.185132,163.11344756260254,0.0005462169647216797,1.0119280858216015,161.19075045749716,4.5299530029296875e-05,1.0,2,161.1907504574972,0.0005776882171630859,1.0000000000000002,2,97.78636910678371,0.004206418991088867,Optimal
8,6,clustered,132.86988454869072,LP_subtour,2025-12-01T23:38:30.196854,136.23833416460266,0.0004165172576904297,1.025351490500299,132.8698845486907,2.4318695068359375e-05,0.9999999999999998,1,132.86988454869072,0.0004420280456542969,1.0,2,106.62019804823765,0.003063678741455078,Optimal
8,7,clustered,146.36800440428425,LP_subtour,2025-12-01T23:38:30.212824,152.0153587836094,0.0005183219909667969,1.0385832573335259,146.36800440428422,5.7220458984375e-05,0.9999999999999998,2,146.36800440428425,0.0005567073822021484,1.0,2,125.9388266688172,0.004857063293457031,Optimal
8,8,clustered,157.6545155720973,LP_subtour,2025-12-01T23:38:30.225401,158.01462292661657,0.0012731552124023438,1.0022841550285604,157.6545155720973,0.00012612342834472656,1.0,4,157.6545155720973,0.0013272762298583984,1.0,2,153.2311689960117,0.0067675113677978516,Optimal
8,9,clustered,268.6889158794416,LP_subtour,2025-12-01T23:38:30.248055,268.68891587944154,0.0010695457458496094,0.9999999999999998,268.68891587944154,0.00011134147644042969,0.9999999999999998,2,268.68891587944154,0.0011134147644042969,0.9999999999999998,1,232.2661285876844,0.008335351943969727,Optimal
10,0,uniform,293.53647457992713,LP_subtour,2025-12-01T23:38:30.284983,312.432370907757,0.0015099048614501953,1.0643732481793662,293.53647457992713,0.00024390220642089844,1.0,3,299.2665332803746,0.0017561912536621094,1.019520772362779,4,236.9467502081653,0.006595134735107422,Optimal
10,1,uniform,213.2356183759805,LP_subtour,2025-12-01T23:38:30.307711,233.57268705393847,0.002038240432739258,1.09537369428638,213.2356183759805,0.0004398822784423828,1.0,2,213.2356183759805,0.002455472946166992,1.0,4,207.23238552840445,0.011337995529174805,Optimal
10,2,uniform,242.84756497702867,LP_subtour,2025-12-01T23:38:30.335696,255.41942378926538,0.0013391971588134766,1.051768519126086,242.8475649770287,0.00017142295837402344,1.0000000000000002,2,242.8475649770287,0.0014772415161132812,1.0000000000000002,2,242.84756497702867,0.008959293365478516,Optimal
10,3,uniform,253.33036045438786,LP_subtour,2025-12-01T23:38:30.357048,290.860878381048,0.002639293670654297,1.1481485198195085,253.3303604543879,0.0005354881286621094,1.0000000000000002,5,253.33036045438786,0.0029027462005615234,1.0,3,253.33036045438786,0.01168060302734375,Optimal
10,4,uniform,330.502200054735,LP_subtour,2025-12-01T23:38:30.384716,347.0909073528113,0.0020291805267333984,1.0501924262390054,330.50220005473506,0.0003635883331298828,1.0000000000000002,3,330.502200054735,0.0022318363189697266,1.0,2,330.502200054735,0.01137995719909668,Optimal
10,5,uniform,327.67704025119883,LP_subtour,2025-12-01T23:38:30.410595,373.0916671287919,0.001827239990234375,1.1385956942322784,328.8164202203513,0.00031638145446777344,1.0034771431293417,4,328.8164202203513,0.0019631385803222656,1.0034771431293417,2,327.67704025119883,0.009076118469238281,Optimal
10,6,uniform,284.06258630498644,LP_subtour,2025-12-01T23:38:30.440570,299.07231531902033,0.0025784969329833984,1.0528395140284985,284.06258630498644,0.0002872943878173828,1.0,3,284.06258630498644,0.002782583236694336,1.0,3,266.6336822684285,0.009357213973999023,Optimal
10,7,uniform,289.29798641773027,LP_subtour,2025-12-01T23:38:30.466437,309.9186365891511,0.00045418739318847656,1.071278236073326,289.2979864177303,6.818771362304688e-05,1.0000000000000002,3,289.29798641773027,0.00048828125,1.0,2,271.69537125467235,0.0033829212188720703,Optimal
10,8,uniform,215.7578021400178,LP_subtour,2025-12-01T23:38:30.491443,221.0151012336744,0.0014467239379882812,1.02436666967086,215.75780214001776,0.00029015541076660156,0.9999999999999999,4,215.75780214001776,0.0016422271728515625,0.9999999999999999,3,157.96371591035742,0.007575035095214844,Optimal
10,9,uniform,309.586136733295,LP_subtour,2025-12-01T23:38:30.524783,340.66718798111924,0.0016863346099853516,1.1003954879110114,309.58613673329495,0.00033211708068847656,0.9999999999999998,5,309.58613673329495,0.0019724369049072266,0.9999999999999998,5,286.58384931590217,0.009078502655029297,Optimal
10,0,clustered,185.52855475713653,LP_subtour,2025-12-01T23:38:30.547176,197.00053854461055,0.0009646415710449219,1.0618340600048939,185.52855475713653,0.0001087188720703125,1.0,3,185.5285547571365,0.0010497570037841797,0.9999999999999999,3,81.31036969859979,0.006211996078491211,Optimal
10,1,clustered,232.82940326444606,LP_subtour,2025-12-01T23:38:30.564429,254.83720879908162,0.0005855560302734375,1.0945233085944872,232.82940326444606,2.2649765014648438e-05,1.0,1,232.82940326444606,0.0006203651428222656,1.0,3,232.82940326444606,0.004797935485839844,Optimal
10,2,clustered,225.44103733524267,LP_subtour,2025-12-01T23:38:30.581255,245.83259942397032,0.0008530616760253906,1.0904518641759278,225.4410373352427,0.00010323524475097656,1.0000000000000002,3,225.44103733524264,0.0009055137634277344,0.9999999999999999,2,199.18570013325183,0.0055468082427978516,Optimal
10,3,clustered,203.16005188795737,LP_subtour,2025-12-01T23:38:30.610614,205.98665922093636,0.0019643306732177734,1.0139132044253358,203.16005188795737,0.0003573894500732422,1.0,6,203.1667540717569,0.002128124237060547,1.000032989673596,3,54.18375690479499,0.0067615509033203125,Optimal
10,4,clustered,152.73935930360145,LP_subtour,2025-12-01T23:38:30.647193,160.04045558802153,0.002603769302368164,1.0478010142094916,153.39773142099114,0.0003325939178466797,1.0043104286962539,5,153.39773142099114,0.0027022361755371094,1.0043104286962539,2,96.57584175517637,0.0062181949615478516,Optimal
10,5,clustered,294.04823433414924,LP_subtour,2025-12-01T23:38:30.671553,294.5501141398193,0.001163482666015625,1.001706794148268,294.0482343341492,0.00015473365783691406,0.9999999999999998,3,294.04823433414924,0.0012607574462890625,1.0,2,270.64648887992934,0.009651899337768555,Optimal
10,6,clustered,186.77749152375426,LP_subtour,2025-12-01T23:38:30.699104,189.0545935204865,0.005502223968505859,1.0121915225338736,186.7774915237543,0.00026702880859375,1.0000000000000002,3,186.7774915237543,0.005632162094116211,1.0000000000000002,2,148.74630258419347,0.010547637939453125,Optimal
10,7,clustered,220.7077896623423,LP_subtour,2025-12-01T23:38:30.745334,235.75730026794903,0.0015652179718017578,1.0681874918353846,220.7077896623423,0.0003376007080078125,1.0,4,220.70778966234232,0.0018651485443115234,1.0000000000000002,4,173.21265139819735,0.009055614471435547,Optimal
10,8,clustered,299.6015369224041,LP_subtour,2025-12-01T23:38:30.777698,328.2958955238235,0.0019254684448242188,1.0957750714371375,299.6015369224041,0.00032591819763183594,1.0,3,299.6015369224041,0.002338409423828125,1.0,4,268.1611153112159,0.009678840637207031,Optimal
10,9,clustered,247.5997641480928,LP_subtour,2025-12-01T23:38:30.816134,274.91376505407743,0.0011653900146484375,1.1103151329726137,247.59976414809276,0.0002856254577636719,0.9999999999999999,4,247.59976414809276,0.0013518333435058594,0.9999999999999999,3,218.57950538643865,0.010063886642456055,Optimal
12,0,uniform,301.49699712535244,LP_basic,2025-12-01T23:38:30.841432,335.8947813034753,0.002413511276245117,1.114089972723083,325.93742462962723,0.0005424022674560547,1.0810635851676933,4,325.9374246296273,0.0026464462280273438,1.0810635851676935,2,301.49699712535244,0.011073827743530273,Optimal
12,1,uniform,353.7548974448604,LP_basic,2025-12-01T23:38:30.870641,381.8967953544429,0.0020525455474853516,1.079551966949006,362.57237479129265,0.0005376338958740234,1.0249253859384566,5,362.5723747912926,0.0023512840270996094,1.0249253859384564,3,353.7548974448604,0.006714582443237305,Optimal
12,2,uniform,275.78435189628027,LP_basic,2025-12-01T23:38:30.886131,322.10885941415074,0.0012552738189697266,1.1679736620273968,293.808475686993,0.00021457672119140625,1.0653558610805134,4,293.808475686993,0.0014760494232177734,1.0653558610805134,5,275.78435189628027,0.0052640438079833984,Optimal
12,3,uniform,257.8699912092225,LP_basic,2025-12-01T23:38:30.898879,271.05569354697906,0.0014195442199707031,1.0511331399048225,261.9106136052228,0.0002918243408203125,1.015669222995094,3,261.9106136052228,0.0015759468078613281,1.015669222995094,2,257.8699912092225,0.009992837905883789,Optimal
12,4,uniform,277.73213455661755,LP_basic,2025-12-01T23:38:30.919712,330.18253890527967,0.0018451213836669922,1.188852487064185,322.85987634669374,0.0002613067626953125,1.162486569521816,3,295.28355396662533,0.002136707305908203,1.0631954938812809,4,277.73213455661755,0.009487152099609375,Optimal
12,5,uniform,235.40644929014476,LP_basic,2025-12-01T23:38:30.944516,254.69881639408865,0.002301931381225586,1.0819534348447928,248.14502526685948,0.0008616447448730469,1.0541131137873545,5,252.21172969320924,0.0026886463165283203,1.0713883602328649,3,235.40644929014476,0.011629104614257812,Optimal
12,6,uniform,233.85580204608968,LP_basic,2025-12-01T23:38:30.972658,255.64293123331518,0.0007529258728027344,1.0931648006874406,233.85580204608968,8.7738037109375e-05,1.0,3,233.85580204608968,0.0008072853088378906,1.0,2,233.85580204608968,0.0074503421783447266,Optimal
12,7,uniform,285.7340473852983,LP_basic,2025-12-01T23:38:30.991447,352.2729673066875,0.0022859573364257812,1.2328701130658914,305.78948557015184,0.000400543212890625,1.0701891789528664,3,305.7894855701519,0.00270843505859375,1.0701891789528666,4,285.7340473852983,0.011153459548950195,Optimal
12,8,uniform,266.8512643304799,LP_basic,2025-12-01T23:38:31.015177,314.68383370597985,0.0015239715576171875,1.1792480522642832,311.0484016729967,0.00034880638122558594,1.165624612847182,3,311.0484016729967,0.0017249584197998047,1.165624612847182,2,266.8512643304799,0.007295846939086914,Optimal
12,9,uniform,278.0400035946681,LP_basic,2025-12-01T23:38:31.031963,287.0380804883,0.001558542251586914,1.0323625261735698,286.57378054797,0.00020623207092285156,1.0306926227987774,2,286.57378054797005,0.001714468002319336,1.0306926227987776,2,278.0400035946681,0.005505800247192383,Optimal
12,0,clustered,128.46640228601032,LP_basic,2025-12-01T23:38:31.045335,175.11878250330534,0.0011415481567382812,1.3631484916455494,147.67120446969744,0.00029587745666503906,1.149492800000195,5,147.67120446969747,0.0014369487762451172,1.1494928000001952,6,128.46640228601032,0.0049479007720947266,Optimal
12,1,clustered,82.21969962188312,LP_basic,2025-12-01T23:38:31.057948,146.89602056805091,0.0008299350738525391,1.7866280373633707,140.8968263363898,0.00016307830810546875,1.7136626256767487,3,140.89682633638984,0.0009627342224121094,1.7136626256767489,3,82.21969962188312,0.0051076412200927734,Optimal
12,2,clustered,104.19517729410845,LP_basic,2025-12-01T23:38:31.070827,141.18065926425174,0.0012469291687011719,1.354963472692652,132.60611142227685,0.0003211498260498047,1.2726703372073906,5,132.6061114222768,0.001371622085571289,1.2726703372073902,2,104.19517729410845,0.009665250778198242,Optimal
12,3,clustered,119.42949542279067,LP_basic,2025-12-01T23:38:31.095087,207.35713766158105,0.0033159255981445312,1.7362305427777198,199.63058274574155,0.0005466938018798828,1.6715350093294135,4,199.6305827457415,0.003863811492919922,1.671535009329413,5,119.42949542279067,0.007916688919067383,Optimal
12,4,clustered,305.8950407746765,LP_basic,2025-12-01T23:38:31.118140,351.547518790363,0.0018930435180664062,1.1492422953313397,335.21103125063155,0.0003154277801513672,1.0958367628377126,3,329.96850567013894,0.002203702926635742,1.078698447789466,4,305.8950407746765,0.008825063705444336,Optimal
12,5,clustered,114.36873314298263,LP_basic,2025-12-01T23:38:31.138819,183.8781023110998,0.001333475112915039,1.6077654902517566,171.8523811027913,0.0001914501190185547,1.5026168112568248,3,171.85238110279136,0.0014984607696533203,1.5026168112568252,3,114.36873314298263,0.009365320205688477,Optimal
12,6,clustered,259.6095343491573,LP_basic,2025-12-01T23:38:31.158202,274.2845603328293,0.0006878376007080078,1.0565272998176374,273.07054171153686,0.0001780986785888672,1.0518509745650382,6,273.07054171153686,0.0007691383361816406,1.0518509745650382,3,259.6095343491573,0.003998756408691406,Optimal
12,7,clustered,119.90423755487359,LP_basic,2025-12-01T23:38:31.167729,240.58089907679232,0.0011272430419921875,2.006442007245087,234.3398276978966,0.00011944770812988281,1.954391541755579,3,234.33982769789662,0.0012259483337402344,1.9543915417555793,3,119.90423755487359,0.003969907760620117,Optimal
12,8,clustered,96.64457982107108,LP_basic,2025-12-01T23:38:31.176734,120.19869564487173,0.0005099773406982422,1.2437189531726356,109.08400479396975,0.00018644332885742188,1.1287131155821586,7,109.08400479396975,0.000675201416015625,1.1287131155821586,6,96.64457982107108,0.003409862518310547,Optimal
12,9,clustered,245.01217070306197,LP_basic,2025-12-01T23:38:31.184663,294.2772141260369,0.0006117820739746094,1.2010718213777256,292.3548785187489,0.00018525123596191406,1.1932259433473738,8,292.35487851874876,0.0006575584411621094,1.1932259433473733,2,245.01217070306197,0.004452705383300781,Optimal
15,0,uniform,341.7395078180766,LP_basic,2025-12-01T23:38:31.197235,386.9165678970652,0.0011992454528808594,1.1321973580620897,351.980440676995,0.0001709461212158203,1.0299670732374615,2,351.98044067699504,0.0015075206756591797,1.0299670732374617,5,341.7395078180766,0.00552058219909668,Optimal
15,1,uniform,366.1567981398053,LP_basic,2025-12-01T23:38:31.210354,389.0482792035915,0.0012822151184082031,1.062518246773192,366.15679813980523,0.00016570091247558594,0.9999999999999999,2,366.15679813980523,0.0015306472778320312,0.9999999999999999,4,366.1567981398053,0.005637407302856445,Optimal
15,2,uniform,286.88673435608484,LP_basic,2025-12-01T23:38:31.223528,326.0677785654365,0.0009682178497314453,1.1365732169432416,309.116072086851,0.0002639293670654297,1.07748471807405,4,315.3729660590015,0.0011289119720458984,1.0992943496214762,3,286.88673435608484,0.005095005035400391,Optimal
15,3,uniform,352.768843115137,LP_basic,2025-12-01T23:38:31.234802,393.39255884811837,0.0008244514465332031,1.1151567564024427,365.18730859094796,0.00022172927856445312,1.0352028409486205,4,361.2794996224087,0.00106048583984375,1.0241253066232212,5,352.768843115137,0.004517555236816406,Optimal
15,4,uniform,330.3370121184976,LP_basic,2025-12-01T23:38:31.245346,379.0021025015771,0.0007205009460449219,1.1473195209673401,353.4178328537465,0.00018525123596191406,1.069870525822185,4,353.4178328537465,0.0008785724639892578,1.069870525822185,4,330.3370121184976,0.004667520523071289,Optimal
15,5,uniform,401.8785699334744,LP_basic,2025-12-01T23:38:31.255667,423.91083033998797,0.0009312629699707031,1.0548231780812813,401.9111041872217,5.91278076171875e-05,1.000080955433261,1,401.9111041872217,0.001049041748046875,1.000080955433261,3,401.8785699334744,0.00350189208984375,Optimal
15,6,uniform,346.0301095926905,LP_basic,2025-12-01T23:38:31.264469,370.53717497344445,0.0006279945373535156,1.0708235055313569,346.03010959269056,0.0002472400665283203,1.0000000000000002,6,346.03010959269056,0.0007431507110595703,1.0000000000000002,3,346.0301095926905,0.0041773319244384766,Optimal
15,7,uniform,319.00187130352117,LP_basic,2025-12-01T23:38:31.274261,367.1095617956757,0.0007479190826416016,1.1508069225286188,325.3277850361951,6.103515625e-05,1.0198303342448265,1,325.3277850361951,0.0009081363677978516,1.0198303342448265,4,319.00187130352117,0.004373073577880859,Optimal
15,8,uniform,321.90821442743095,LP_basic,2025-12-01T23:38:31.283767,345.3183079578359,0.0008628368377685547,1.072722883359916,330.6934146540283,0.0003020763397216797,1.0272910097750172,4,330.69341465402835,0.0009834766387939453,1.0272910097750174,3,321.90821442743095,0.004252910614013672,Optimal
15,9,uniform,297.5217185422852,LP_basic,2025-12-01T23:38:31.293823,334.33059732338296,0.0007722377777099609,1.1237182917651987,313.3072449030696,0.00022554397583007812,1.0530567194829539,5,313.3072449030696,0.0008947849273681641,1.0530567194829539,3,297.5217185422852,0.0043773651123046875,Optimal
15,0,clustered,81.88916099417128,LP_basic,2025-12-01T23:38:31.303441,275.4954718525921,0.00045013427734375,3.3642483145260385,275.4954718525921,0.00015974044799804688,3.3642483145260385,6,275.4954718525921,0.00047659873962402344,3.3642483145260385,1,81.88916099417128,0.0033915042877197266,Optimal
15,1,clustered,111.94665218233663,LP_basic,2025-12-01T23:38:31.312126,272.6268663986311,0.0005829334259033203,2.435328445147082,268.0689692548055,0.0003039836883544922,2.3946135416196253,7,268.0689692548056,0.0007069110870361328,2.3946135416196266,3,111.94665218233663,0.004266977310180664,Optimal
15,2,clustered,114.79961361828532,LP_basic,2025-12-01T23:38:31.322584,238.58152492794184,0.0008311271667480469,2.0782432745918276,236.20553046566965,0.0003039836883544922,2.057546389058985,5,236.20553046566965,0.0009970664978027344,2.057546389058985,3,114.79961361828532,0.0051727294921875,Optimal
15,3,clustered,133.52024776370894,LP_basic,2025-12-01T23:38:31.335618,220.158333444472,0.0012018680572509766,1.6488760104316662,220.15833344447194,0.00020694732666015625,1.6488760104316658,3,220.158333444472,0.0012636184692382812,1.6488760104316662,1,133.52024776370894,0.005225658416748047,Optimal
15,4,clustered,107.01011587116038,LP_basic,2025-12-01T23:38:31.347773,275.3672765492327,0.0007140636444091797,2.573282668722399,258.70357107646265,0.00024271011352539062,2.4175618255375073,3,258.7035710764626,0.0008945465087890625,2.4175618255375064,3,107.01011587116038,0.005281925201416016,Optimal
15,5,clustered,78.15618804316104,LP_basic,2025-12-01T23:38:31.359540,97.24301225640299,0.0012466907501220703,1.2442138580594724,87.06665957884749,0.00023102760314941406,1.1140085226619,4,86.65212921633574,0.0014615058898925781,1.1087046513640468,4,78.15618804316104,0.004956960678100586,Optimal
